,Avg Daily Return (%),Annualized Return (%),Volatility (%),Annualized Volatility (%),Sharpe Ratio,Max Drawdown (%),VaR 95% (%),Skewness,Kurtosis
RELIANCE_NS,0.005422463235356162,1.3664607353097529,1.0177093486764015,16.15563506125968,0.08458105980534622,-4.976138544659414,,0.1752726904785182,0.5964345647956084
TCS_NS,0.013008955457492881,3.278256775288206,1.0916706768091433,17.329734746511356,0.18916947219565208,-5.5393064781469885,,0.7838597671627319,1.010383961396832
INFY_NS,-0.035109139692631665,-8.847503202543178,1.5679344616584934,24.89018794557787,-0.35546148634506697,-9.615752582665127,,1.1548465653405309,2.0450599131174294
