Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20
2025-07-22,515.0499877929688,516.5,511.0,515.4500122070312,1471884,,
2025-07-23,513.8499755859375,518.5,510.8500061035156,517.75,1898497,-0.0023298946422140032,
2025-07-24,512.5499877929688,516.9000244140625,511.0,516.9000244140625,3715595,-0.0025298975474045138,
2025-07-25,511.3500061035156,514.0,508.3500061035156,512.0,2132786,-0.0023411993328108505,
2025-07-28,522.0,523.9500122070312,507.0,507.0,2759206,0.020827209874577424,
2025-07-29,518.2999877929688,525.5999755859375,514.6500244140625,524.6500244140625,2646055,-0.007088145990481354,
2025-07-30,522.0,523.25,517.5999755859375,519.0499877929688,1616247,0.007138746467632906,
2025-07-31,529.0,531.75,517.1500244140625,518.2999877929688,3024718,0.013409961685823646,
2025-08-01,534.3499755859375,547.7000122070312,531.9000244140625,533.0,8042006,0.010113375398747682,
2025-08-04,529.6500244140625,538.8499755859375,528.2000122070312,534.3499755859375,2602888,-0.00879564215703632,
2025-08-05,524.7000122070312,529.6500244140625,521.0,529.6500244140625,2027038,-0.009345817009084989,
2025-08-06,514.0,524.1500244140625,512.0,524.1500244140625,931299,-0.02039262808861786,
2025-08-07,517.2000122070312,519.7000122070312,512.0999755859375,513.75,957305,0.0062257046829401474,
2025-08-08,507.25,519.7999877929688,506.0,518.0,510393,-0.019238228871209517,
2025-08-11,510.0499877929688,511.5499877929688,499.2999877929688,507.7000122070313,1123741,0.005519936506592105,
2025-08-12,502.8999938964844,510.9500122070313,501.25,510.0,839972,-0.014018221875512826,
2025-08-13,503.5,504.9500122070313,498.6499938964844,503.3999938964844,864573,0.0011930922863345739,
2025-08-14,500.8999938964844,505.5,499.3999938964844,504.0,1202134,-0.005163865150974445,
2025-08-18,519.0999755859375,529.7999877929688,512.0,513.9000244140625,4810046,0.03633456161154269,
2025-08-19,522.0499877929688,522.75,514.0,519.8499755859375,645927,0.005682936516614889,516.4874954223633
2025-08-20,535.0,536.4000244140625,521.0999755859375,522.0,12345218,0.024806077022966777,517.4849960327149
2025-08-21,515.7000122070312,536.4500122070312,514.75,535.9500122070312,6041694,-0.036074743538259346,517.5774978637695
2025-08-22,515.9500122070312,519.8499755859375,514.5499877929688,516.0,1596318,0.0004847779602139557,517.7474990844727
2025-08-25,518.5999755859375,520.4500122070312,513.4500122070312,515.9000244140625,1204983,0.005136085504816146,518.1099975585937
2025-08-26,522.4000244140625,526.7999877929688,517.0999755859375,518.5999755859375,3045617,0.007327514475548469,518.1299987792969
2025-08-27,522.4000244140625,522.4000244140625,522.4000244140625,522.4000244140625,0,0.0,518.3350006103516
2025-08-28,513.8499755859375,526.5499877929688,512.25,526.5499877929688,2068611,-0.016366861463521065,517.9274993896485
2025-08-29,521.0999755859375,528.5499877929688,509.7000122070313,515.4500122070312,3745766,0.014109176499877973,517.5324981689453
2025-09-01,523.6500244140625,524.5499877929688,520.0499877929688,521.5499877929688,4327053,0.0048935884620944226,516.9975006103516
2025-09-02,544.5999755859375,547.75,523.6500244140625,525.0,8973936,0.040007543578971294,517.7449981689454
2025-09-03,543.5,549.25,541.25,545.9000244140625,2220814,-0.0020197863298727636,518.6849975585938
2025-09-04,552.7000122070312,577.0,551.3499755859375,565.0,8712233,0.016927345367122815,520.6199981689454
2025-09-05,546.7000122070312,555.8499755859375,542.3499755859375,553.7999877929688,1489345,-0.010855798566098973,522.0949981689453
2025-09-08,546.2000122070312,551.6500244140625,542.7000122070312,547.9500122070312,782235,-0.0009145783589459278,524.0424987792969
2025-09-09,544.25,547.4000244140625,539.25,546.25,1937685,-0.003570143104083434,525.7524993896484
2025-09-10,547.5,548.9500122070312,543.7000122070312,546.9000244140625,874891,0.005971520440973821,527.9824996948242
2025-09-11,544.0999755859375,548.4000244140625,543.0,547.25,891836,-0.006210090253995437,530.0124984741211
2025-09-12,538.8499755859375,544.0999755859375,533.7000122070312,544.0999755859375,2746427,-0.0096489620208976,531.9099975585938
2025-09-15,540.9000244140625,542.5999755859375,536.5,536.5,837561,0.0038044890433479583,533.0
2025-09-16,535.7000122070312,542.2999877929688,534.5,540.5999755859375,1405923,-0.00961362908545671,533.6825012207031
2025-09-17,535.1500244140625,539.5,532.2000122070312,537.5499877929688,822210,-0.001026671234713672,533.6900024414062
2025-09-18,536.2999877929688,539.0,532.4000244140625,536.0,2012300,0.0021488616769949065,534.7200012207031
2025-09-19,535.4500122070312,542.7999877929688,532.7000122070312,536.9500122070312,2411369,-0.001584888318635569,535.6950012207031
