Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20
2025-07-22,4277.71728515625,4365.687397396663,4254.4687249255285,4352.191274603673,463290,,
2025-07-23,4298.7001953125,4311.801891223962,4261.46296097129,4295.055116686423,376802,0.004905165245272514,
2025-07-24,4301.89990234375,4320.0,4255.10009765625,4310.0,584473,0.0007443429143394464,
2025-07-25,4230.7001953125,4290.7998046875,4195.0,4278.0,630896,-0.016550758652580266,
2025-07-28,4291.10009765625,4307.0,4215.5,4215.5,462891,0.014276573511559976,
2025-07-29,4325.2001953125,4334.39990234375,4265.60009765625,4290.0,422393,0.00794670291538413,
2025-07-30,4251.2998046875,4325.7998046875,4215.7001953125,4311.0,547169,-0.017086004644384034,
2025-07-31,4260.7001953125,4303.0,4201.0,4210.0,446590,0.002211180358212994,
2025-08-01,4311.60009765625,4322.0,4240.0,4255.10009765625,473918,0.011946370317195365,
2025-08-04,4535.89990234375,4550.0,4310.10009765625,4315.89990234375,1454995,0.05202240458465224,
2025-08-05,4546.7998046875,4581.5,4515.89990234375,4536.0,803505,0.002403029735757123,
2025-08-06,4474.89990234375,4549.89990234375,4462.10009765625,4549.60009765625,574216,-0.015813298458758895,
2025-08-07,4660.7001953125,4674.89990234375,4422.2998046875,4430.0,2121194,0.041520547280048836,
2025-08-08,4599.7998046875,4712.0,4588.10009765625,4660.0,972461,-0.013066789982812188,
2025-08-11,4562.2001953125,4624.7001953125,4539.0,4603.0,455558,-0.008174183871368368,
2025-08-12,4645.2001953125,4669.60009765625,4571.0,4589.0,723767,0.018192976293604834,
2025-08-13,4768.7001953125,4793.5,4650.2001953125,4668.2998046875,1342794,0.026586582882827114,
2025-08-14,4708.10009765625,4773.5,4690.5,4770.0,373862,-0.012707885833506238,
2025-08-18,4984.0,5119.0,4900.0,4900.0,3698091,0.05860111225780784,
2025-08-19,5118.2001953125,5139.0,4984.0,4984.0,1509894,0.026926202911817798,4507.670922851563
2025-08-20,5136.0,5165.0,5111.10009765625,5120.0,916240,0.0034777468657443134,4550.58505859375
2025-08-21,5097.10009765625,5158.89990234375,5040.0,5136.0,819430,-0.0075739685248734645,4590.505053710937
2025-08-22,4997.89990234375,5123.2998046875,4982.0,5097.10009765625,1357460,-0.019462084991839657,4625.3050537109375
2025-08-25,5063.7998046875,5079.89990234375,4976.0,5010.0,693190,0.013185518644110106,4666.960034179688
2025-08-26,5073.39990234375,5143.0,5041.0,5063.7998046875,1662083,0.00189582882944217,4706.075024414063
2025-08-27,5073.39990234375,5073.39990234375,5073.39990234375,5073.39990234375,0,0.0,4743.485009765625
2025-08-28,5091.7001953125,5246.0,5078.39990234375,5230.0,1584393,0.0036071063430849204,4785.505029296875
2025-08-29,5087.7001953125,5148.2998046875,5061.39990234375,5099.5,783364,-0.0007855922082141698,4826.855029296875
2025-09-01,5244.0,5259.5,5109.5,5113.5,659443,0.030721111442750804,4873.475024414062
2025-09-02,5312.0,5348.0,5208.0,5290.0,962257,0.012967200610221274,4912.280029296875
2025-09-03,5349.0,5363.5,5256.5,5325.0,659989,0.006965361445783191,4952.3900390625
2025-09-04,5351.0,5519.0,5341.0,5505.0,1187848,0.0003739016638624193,4996.195043945312
2025-09-05,5363.0,5419.5,5348.5,5360.0,517415,0.002242571481966049,5031.310034179687
2025-09-08,5443.0,5524.5,5335.0,5370.0,726543,0.014917024053701322,5073.470043945313
2025-09-09,5423.5,5488.0,5391.0,5465.5,608443,-0.0035825831343009318,5116.5350341796875
2025-09-10,5350.5,5458.0,5317.5,5450.0,536616,-0.013459942841338668,5151.800024414062
2025-09-11,5302.0,5363.0,5286.0,5350.5,765635,-0.009064573404354737,5178.465014648437
2025-09-12,5301.5,5389.5,5286.0,5306.0,537933,-9.430403621280004e-05,5208.135009765625
2025-09-15,5288.5,5356.0,5268.0,5324.0,588879,-0.0024521361878713233,5223.360009765625
2025-09-16,5316.0,5349.0,5284.0,5307.0,925160,0.005199962182093287,5233.25
2025-09-17,5350.0,5388.0,5310.5,5344.0,616629,0.006395786305492868,5243.95
2025-09-18,5370.0,5387.0,5340.0,5360.0,420977,0.0037383177570093906,5257.594995117188
2025-09-19,5408.0,5435.0,5372.0,5390.0,579031,0.007076350093109918,5278.1
