Date,Close,High,Low,Open,Volume
2025-07-22,418.2864074707031,426.4231437674952,417.5068523863902,421.94062768739536,4216517
2025-07-23,423.40234375,424.8640319332566,417.4094281462723,419.504508594649,2793895
2025-07-24,423.7921142578125,425.838483627905,421.35596732630273,424.1818918192297,2805754
2025-07-25,411.0267028808594,423.7921188890979,409.46759261815225,423.4997931493708,3196808
2025-07-28,411.1241455078125,419.8942743608557,408.78545042795855,411.7088267123063,2551271
2025-07-29,414.9245300292969,415.7041148837706,408.73674066521244,410.73436923719095,4743610
2025-07-30,415.363037109375,424.7665579842857,405.3748350439883,413.1705049486804,6890461
2025-07-31,407.76226806640625,410.6369034812826,400.1127610769765,408.0545937905901,9826520
2025-08-01,393.4864196777344,410.2471215755959,391.82985769476676,410.1496697558636,3787580
2025-08-04,398.2125549316406,399.08956184292106,389.49116712207336,398.55362143550536,3277835
2025-08-05,392.1709289550781,395.532793740747,384.42397013319146,395.532793740747,7973897
2025-08-06,391.1477355957031,394.5583412145413,389.39372174412046,393.1941049146302,2150509
2025-08-07,392.1221923828125,392.9017772203777,382.13399026331206,390.7579560897244,6318838
2025-08-08,399.0408630371094,404.74145274240664,389.2962754171555,396.6047161321209,12286666
2025-08-11,399.869140625,407.3237438653422,390.36816813053326,403.4746200364384,8713932
2025-08-12,397.62786865234375,404.30291682947643,396.40979525279835,404.30291682947643,4526566
2025-08-13,400.6000061035156,402.7437975536199,396.3123934651854,400.98978366370534,3543374
2025-08-14,394.3500061035156,406.1000061035156,393.79998779296875,402.0,6536476
2025-08-18,387.04998779296875,397.04998779296875,383.3999938964844,397.04998779296875,6525577
2025-08-19,395.6000061035156,397.8500061035156,386.1499938964844,388.0,4227710
2025-08-20,390.79998779296875,396.8500061035156,390.1000061035156,394.54998779296875,5553949
2025-08-21,393.1499938964844,395.45001220703125,390.20001220703125,390.70001220703125,2094370
2025-08-22,390.75,393.45001220703125,387.70001220703125,393.0,2627075
2025-08-25,390.25,391.5,387.6000061035156,390.5,1235196
2025-08-26,382.95001220703125,391.3999938964844,381.95001220703125,388.20001220703125,4825204
2025-08-27,382.95001220703125,382.95001220703125,382.95001220703125,382.95001220703125,0
2025-08-28,381.75,386.5,380.79998779296875,384.6499938964844,3975225
2025-08-29,375.8999938964844,383.8500061035156,375.04998779296875,381.75,3112442
2025-09-01,385.25,385.70001220703125,376.6000061035156,377.0,2360108
2025-09-02,384.6000061035156,387.3500061035156,382.0,385.25,1630216
2025-09-03,387.25,391.6499938964844,383.0,383.0,2725471
2025-09-04,384.6000061035156,391.95001220703125,383.5,389.1000061035156,2609930
2025-09-05,383.6000061035156,386.54998779296875,380.20001220703125,384.70001220703125,2017875
2025-09-08,393.8999938964844,395.29998779296875,384.1499938964844,384.1499938964844,2956578
2025-09-09,389.8999938964844,397.0,389.29998779296875,394.0,1921681
2025-09-10,392.45001220703125,393.8999938964844,388.79998779296875,391.0,1897568
2025-09-11,397.79998779296875,405.79998779296875,391.0,391.0,3642055
2025-09-12,398.75,401.04998779296875,396.54998779296875,398.95001220703125,1389746
2025-09-15,399.8500061035156,400.6499938964844,396.20001220703125,398.75,1227975
2025-09-16,402.0,403.04998779296875,400.1499938964844,401.79998779296875,1344352
2025-09-17,405.6499938964844,408.5,402.3500061035156,404.0,2545562
2025-09-18,408.6000061035156,409.25,404.8999938964844,405.70001220703125,1832949
2025-09-19,413.04998779296875,416.0,408.20001220703125,408.6000061035156,4587363
