Date,Close,High,Low,Open,Volume
2025-07-22,163.0399932861328,164.41000366210938,162.72999572753906,163.3000030517578,13615524
2025-07-23,162.77000427246094,164.13999938964844,161.8800048828125,163.25,14287149
2025-07-24,163.47999572753906,164.75,162.80999755859375,163.0,14377270
2025-07-25,161.42999267578125,163.58999633789062,161.0500030517578,163.5,12443495
2025-07-28,159.67999267578125,162.2899932861328,159.08999633789062,161.22999572753906,19296285
2025-07-29,161.69000244140625,162.4499969482422,158.1999969482422,158.1999969482422,15262937
2025-07-30,161.36000061035156,162.7899932861328,161.0500030517578,161.69000244140625,16083106
2025-07-31,157.94000244140625,162.1300048828125,156.55999755859375,161.0,26213891
2025-08-01,153.00999450683594,157.92999267578125,152.50999450683594,157.92999267578125,23927359
2025-08-04,159.55999755859375,159.9199981689453,153.5,153.5,30064719
2025-08-05,159.6199951171875,160.13999938964844,158.27999877929688,159.55999755859375,14441034
2025-08-06,158.66000366210938,159.8000030517578,157.8000030517578,159.6199951171875,13438851
2025-08-07,159.6699981689453,160.0,156.25999450683594,157.14999389648438,23159540
2025-08-08,157.9499969482422,159.9499969482422,157.00999450683594,159.5,11951173
2025-08-11,158.52000427246094,160.0,157.14999389648438,157.9499969482422,14325736
2025-08-12,160.16000366210938,161.64999389648438,158.5,158.52000427246094,20056598
2025-08-13,160.17999267578125,162.39999389648438,159.89999389648438,160.9600067138672,18079396
2025-08-14,155.3000030517578,160.60000610351562,154.8300018310547,160.02000427246094,47256126
2025-08-18,157.9600067138672,159.0,156.0,158.0,61022494
2025-08-19,159.22999572753906,159.4600067138672,156.75999450683594,158.5,21224239
2025-08-20,161.9199981689453,162.75999450683594,158.02999877929688,158.1999969482422,28520245
2025-08-21,161.50999450683594,162.5399932861328,161.19000244140625,161.9199981689453,17282594
2025-08-22,158.5500030517578,161.27999877929688,158.10000610351562,161.25,16063984
2025-08-25,159.6300048828125,160.3300018310547,158.63999938964844,159.1999969482422,16376542
2025-08-26,155.02999877929688,159.16000366210938,154.63999938964844,159.16000366210938,19621100
2025-08-27,155.02999877929688,155.02999877929688,155.02999877929688,155.02999877929688,0
2025-08-28,153.6300048828125,155.8699951171875,153.16000366210938,155.77999877929688,22269875
2025-08-29,154.47999572753906,155.10000610351562,153.0500030517578,154.5,16971859
2025-09-01,156.1699981689453,156.36000061035156,153.6999969482422,154.47999572753906,10798622
2025-09-02,158.38999938964844,159.07000732421875,155.5,156.1699981689453,21202113
2025-09-03,167.85000610351562,168.0,158.39999389648438,158.39999389648438,82352014
2025-09-04,166.80999755859375,169.3000030517578,166.6199951171875,169.0,26316842
2025-09-05,167.67999267578125,168.0,165.94000244140625,167.0,16798170
2025-09-08,168.82000732421875,172.5,168.4600067138672,170.0,36402317
2025-09-09,169.14999389648438,169.72000122070312,167.99000549316406,169.3000030517578,14028910
2025-09-10,169.42999267578125,170.72999572753906,168.75,169.19000244140625,13128306
2025-09-11,169.41000366210938,170.89999389648438,168.4600067138672,169.35000610351562,13829526
2025-09-12,169.77999877929688,171.0,168.6300048828125,169.60000610351562,12119036
2025-09-15,169.22999572753906,170.1999969482422,168.6300048828125,169.77000427246094,10611401
2025-09-16,172.02000427246094,172.27000427246094,169.02000427246094,169.38999938964844,26629438
2025-09-17,171.36000061035156,172.89999389648438,169.35000610351562,172.5,21381306
2025-09-18,172.02999877929688,172.1999969482422,169.80999755859375,171.4600067138672,16413388
2025-09-19,171.47999572753906,172.6699981689453,170.60000610351562,172.10000610351562,25406461
