Date,Close,High,Low,Open,Volume
2025-07-22,685.0263671875,687.4585431043716,678.2262599866204,678.2262599866204,3802270
2025-07-23,690.3374633789062,690.933071100425,684.5796393137499,686.962191381457,3640968
2025-07-24,690.5359497070312,699.2719334452119,686.565070040882,691.9257818265096,4593102
2025-07-25,688.401611328125,693.7126384376406,682.9416520006251,691.9257547758942,5220901
2025-07-28,684.3314208984375,688.8979686732774,677.8291178419679,688.4016087362826,5031797
2025-07-29,687.6571044921875,689.9403482026086,680.0131489478948,681.105116629587,2985507
2025-07-30,683.7854614257812,692.4717606323862,679.8145817884762,684.1329497485343,2829322
2025-07-31,678.0773315429688,687.2599908341853,670.0363243999594,672.1706358807257,6136890
2025-08-01,667.5545043945312,678.3254910009429,665.9661162106992,675.0495274710842,3475656
2025-08-04,682.6934814453125,683.7854490895452,666.9092109354642,671.0786465975764,2286286
2025-08-05,682.0978393554688,686.9621912465758,677.1839241768636,686.9621912465758,3302614
2025-08-06,679.8641967773438,686.9621682725548,678.3751169328223,686.9621682725548,2498667
2025-08-07,681.7999877929688,684.8774557137408,669.440613416662,676.9356968330054,3417324
2025-08-08,672.75,686.4000244140625,669.0499877929688,684.0,3471816
2025-08-11,672.8499755859375,683.4500122070312,667.25,673.75,3235082
2025-08-12,667.0499877929688,677.75,657.5,658.0,12238878
2025-08-13,700.5,704.9500122070312,670.9500122070312,673.0,13151356
2025-08-14,695.25,702.3499755859375,688.0,701.0,4179259
2025-08-18,714.1500244140625,719.0,697.0999755859375,700.0,7211389
2025-08-19,706.7000122070312,715.1500244140625,705.5499877929688,714.0,5641195
2025-08-20,700.8499755859375,705.9000244140625,698.0499877929688,701.0,5358070
2025-08-21,707.2999877929688,709.0,700.5,701.0499877929688,3231092
2025-08-22,704.2000122070312,709.5999755859375,701.5499877929688,708.0,5623045
2025-08-25,715.8499755859375,720.9000244140625,707.5499877929688,708.0,4539337
2025-08-26,705.7000122070312,714.0,701.25,714.0,5229246
2025-08-27,705.7000122070312,705.7000122070312,705.7000122070312,705.7000122070312,0
2025-08-28,701.4000244140625,707.0,698.0999755859375,700.7999877929688,5620555
2025-08-29,703.9500122070312,708.75,697.0,701.0,5335149
2025-09-01,719.5999755859375,721.0,702.4000244140625,704.5,3771744
2025-09-02,720.9500122070312,726.0999755859375,714.2000122070312,720.0,4660894
2025-09-03,742.9500122070312,744.0,723.0999755859375,725.0,8986550
2025-09-04,739.0499877929688,745.0,737.2000122070312,744.0499877929688,3763325
2025-09-05,743.7999877929688,746.6500244140625,738.0,738.0,2778157
2025-09-08,738.75,749.8499755859375,737.4000244140625,745.0,2703395
2025-09-09,742.9000244140625,750.5499877929688,739.0,740.7000122070312,3393363
2025-09-10,743.1500244140625,749.7999877929688,741.0499877929688,745.0,3351988
2025-09-11,742.6500244140625,747.9500122070312,738.0,742.0,3756027
2025-09-12,758.0499877929688,759.5999755859375,745.1500244140625,748.9000244140625,5698959
2025-09-15,753.6500244140625,763.4000244140625,752.5999755859375,758.1500244140625,2554957
2025-09-16,755.9500122070312,757.2999877929688,749.1500244140625,754.4000244140625,2662690
2025-09-17,750.0999755859375,759.7000122070312,744.4000244140625,756.0,4182521
2025-09-18,750.1500244140625,751.4500122070312,736.25,746.3499755859375,4915450
2025-09-19,743.2999877929688,756.7999877929688,739.0,752.0,5132517
