Date,Close,High,Low,Open,Volume
2025-07-22,1520.0999755859375,1539.800048828125,1518.300048828125,1533.0999755859375,3218227
2025-07-23,1529.800048828125,1536.0,1518.0,1524.0999755859375,3471536
2025-07-24,1507.199951171875,1537.9000244140625,1501.5999755859375,1530.0,4654421
2025-07-25,1490.0999755859375,1512.199951171875,1486.5999755859375,1501.0999755859375,2733655
2025-07-28,1466.0999755859375,1494.199951171875,1463.5,1490.0999755859375,4404841
2025-07-29,1472.4000244140625,1477.5,1461.0,1466.0999755859375,6223556
2025-07-30,1476.5,1484.300048828125,1468.800048828125,1480.5,1642426
2025-07-31,1467.9000244140625,1482.699951171875,1459.5,1465.0,2306285
2025-08-01,1452.0999755859375,1466.9000244140625,1450.0,1465.0,2152783
2025-08-04,1474.4000244140625,1475.4000244140625,1440.5999755859375,1452.0999755859375,2384774
2025-08-05,1482.699951171875,1485.4000244140625,1471.199951171875,1479.9000244140625,2614394
2025-08-06,1463.199951171875,1483.699951171875,1456.4000244140625,1480.9000244140625,1735697
2025-08-07,1475.5,1479.199951171875,1451.0,1458.0,1495363
2025-08-08,1475.699951171875,1482.199951171875,1459.0,1474.800048828125,2815614
2025-08-11,1488.0,1531.0,1465.5999755859375,1475.0,2374556
2025-08-12,1499.0999755859375,1509.9000244140625,1489.0,1490.0,3422656
2025-08-13,1501.0999755859375,1507.5,1489.0,1500.0,2916128
2025-08-14,1489.800048828125,1516.199951171875,1485.800048828125,1501.0,4227538
2025-08-18,1485.0,1501.9000244140625,1475.9000244140625,1498.0999755859375,2795155
2025-08-19,1476.0999755859375,1482.5999755859375,1469.199951171875,1476.300048828125,2515817
2025-08-20,1496.0,1500.300048828125,1458.0,1468.0,10219330
2025-08-21,1493.5,1505.0,1486.0999755859375,1500.0,2157601
2025-08-22,1466.300048828125,1491.5,1464.0,1489.5999755859375,2802805
2025-08-25,1504.199951171875,1509.699951171875,1476.199951171875,1480.0,2764914
2025-08-26,1492.800048828125,1506.5,1485.0,1501.9000244140625,4092265
2025-08-27,1492.800048828125,1492.800048828125,1492.800048828125,1492.800048828125,0
2025-08-28,1449.800048828125,1488.0,1446.0,1488.0,4367902
2025-08-29,1454.800048828125,1462.5999755859375,1439.199951171875,1449.800048828125,3404604
2025-09-01,1468.4000244140625,1472.5,1446.0,1446.0,2105254
2025-09-02,1465.699951171875,1477.4000244140625,1459.699951171875,1469.0,1295198
2025-09-03,1466.0999755859375,1475.0,1452.5999755859375,1475.0,1800307
2025-09-04,1443.300048828125,1465.9000244140625,1440.9000244140625,1465.0999755859375,2192155
2025-09-05,1419.0,1452.300048828125,1402.800048828125,1448.0,3895199
2025-09-08,1403.0,1428.5999755859375,1401.0,1423.9000244140625,2929976
2025-09-09,1427.0999755859375,1431.800048828125,1409.0999755859375,1410.199951171875,2906889
2025-09-10,1463.9000244140625,1471.9000244140625,1432.0999755859375,1434.9000244140625,3205017
2025-09-11,1467.699951171875,1470.4000244140625,1458.300048828125,1463.9000244140625,1982922
2025-09-12,1467.199951171875,1480.0,1463.0,1475.0,2110883
2025-09-15,1466.5,1468.300048828125,1452.0,1467.199951171875,1725617
2025-09-16,1483.0999755859375,1485.199951171875,1461.0999755859375,1463.9000244140625,1724524
2025-09-17,1481.5,1499.0,1475.300048828125,1490.800048828125,2656774
2025-09-18,1493.800048828125,1502.9000244140625,1486.0999755859375,1492.5999755859375,2792406
2025-09-19,1467.4000244140625,1493.800048828125,1464.0,1493.800048828125,3197957
