Date,Close,High,Low,Open,Volume
2025-07-22,1013.7000122070312,1042.199951171875,1006.5999755859375,1037.0,1332756
2025-07-23,1033.9000244140625,1038.300048828125,1017.0,1018.4000244140625,1733780
2025-07-24,1020.7000122070312,1037.0999755859375,1017.7000122070312,1035.0,1295384
2025-07-25,975.9000244140625,1021.7999877929688,973.0,1021.7999877929688,2521495
2025-07-28,1003.9000244140625,1013.5999755859375,979.0,979.7000122070312,4051716
2025-07-29,1015.5999755859375,1022.9000244140625,993.5,1007.0,3489498
2025-07-30,1009.7000122070312,1024.5,1007.0,1020.0,1365437
2025-07-31,984.7000122070312,1007.5,980.0999755859375,985.5,2062250
2025-08-01,972.5999755859375,1007.6500244140625,968.0,988.7999877929688,1800185
2025-08-04,989.7999877929688,997.0,971.6500244140625,980.0,1280378
2025-08-05,971.75,996.4000244140625,965.2000122070312,993.0,1365079
2025-08-06,957.5499877929688,977.5,955.0,975.9000244140625,1204140
2025-08-07,936.7000122070312,955.1500244140625,903.5,951.9500122070312,3658631
2025-08-08,914.0499877929688,946.6500244140625,909.0499877929688,939.8499755859375,2051171
2025-08-11,929.0999755859375,933.1500244140625,908.0,914.0499877929688,1612977
2025-08-12,930.9000244140625,941.0,927.5,929.0999755859375,1096445
2025-08-13,924.1500244140625,938.4500122070312,919.5,932.0999755859375,1023795
2025-08-14,917.5,933.0,914.0499877929688,925.0,1031515
2025-08-18,941.6500244140625,955.5499877929688,925.75,929.0,1856211
2025-08-19,973.4000244140625,975.5,937.4500122070312,942.0499877929688,1886130
2025-08-20,975.9500122070312,984.0,967.9500122070312,969.0,1584174
2025-08-21,966.5999755859375,983.9500122070312,964.1500244140625,976.0,820006
2025-08-22,957.2000122070312,970.2000122070312,952.9000244140625,965.0,946994
2025-08-25,964.0999755859375,972.7000122070312,958.3499755859375,958.3499755859375,943859
2025-08-26,931.25,965.75,926.0,964.1500244140625,1462770
2025-08-27,931.25,931.25,931.25,931.25,0
2025-08-28,921.1500244140625,935.0,917.0999755859375,931.0,1308868
2025-08-29,913.5,926.7999877929688,908.5,920.1500244140625,1477870
2025-09-01,931.5499877929688,933.7000122070312,918.0499877929688,920.4000244140625,839458
2025-09-02,933.8499755859375,943.4500122070312,929.0,934.7999877929688,967218
2025-09-03,935.7000122070312,939.5499877929688,931.1500244140625,933.8499755859375,626485
2025-09-04,929.1500244140625,954.1500244140625,926.5,944.4000244140625,865803
2025-09-05,929.3499755859375,935.0,916.25,932.0499877929688,847676
2025-09-08,937.2000122070312,945.0,931.8499755859375,934.9000244140625,1662382
2025-09-09,943.7000122070312,947.5,935.7999877929688,941.9000244140625,868754
2025-09-10,963.3499755859375,973.0,945.7999877929688,946.5,1995294
2025-09-11,976.3499755859375,1004.7999877929688,961.2000122070312,965.0,3601127
2025-09-12,981.7000122070312,986.5499877929688,975.4500122070312,981.0,1086098
2025-09-15,986.7000122070312,993.7999877929688,983.4500122070312,984.0,924070
2025-09-16,987.8499755859375,998.3499755859375,984.0499877929688,991.4500122070312,897176
2025-09-17,979.4500122070312,993.4500122070312,977.2999877929688,992.0,846865
2025-09-18,978.9000244140625,993.9000244140625,974.2999877929688,982.0,992415
2025-09-19,1030.699951171875,1071.0,1003.0,1025.0,17650332
